ID,Language_ID,Parameter_ID,Value,Source,Comment
2547,iaai1238,GB409_23,0,"Ozanne-Rivierre 1976:133, 148-149",La gramática está en francés
2548,iaai1238,GB409_24,0,"Ozanne-Rivierre 1976:133, 148-149",La gramática está en francés
2549,ibal1244,GB409_1,0,"Ruffolo, 2005,",
2550,ibal1244,GB409_2,1,"Ruffolo, 2005, p. 119",
2551,ibal1244,GB409_3,1,"Ruffolo, 2005, p. 569",
2552,ibal1244,GB409_4,1,"Ruffolo, 2005, p. 368",
2553,ibal1244,GB409_5,1,"Ruffolo, 2005, p. 119, 368, 567",
2554,ibal1244,GB409_6,?,,
2555,ibal1244,GB409_7,1,"Ruffolo, 2005, p. 573",
2556,ibal1244,GB409_8,1,"Ruffolo, 2005, p. 558",
2557,ibal1244,GB409_9,?,,
2558,ibal1244,GB409_10,1,"Ruffolo, 2005, p. 567",
2559,ibal1244,GB409_11,?,,
2560,ibal1244,GB409_12,1,"Ruffolo, 2005, p. 567",
2561,ibal1244,GB409_13,1,"Ruffolo, 2005, p. 568",
2562,ibal1244,GB409_14,1,"Ruffolo, 2005, p. 368",
2563,ibal1244,GB409_15,?,,
2564,ibal1244,GB409_16,1,"Ruffolo, 2005, p. 368",
2565,ibal1244,GB409_17,?,,
2566,ibal1244,GB409_18,1,"Ruffolo, 2005, p. 561",
2567,ibal1244,GB409_19,?,,
2568,ibal1244,GB409_20,1,"Ruffolo, 2005, p. 368",
2569,ibal1244,GB409_21,1,"Ruffolo, 2005, p. 124",
2570,ibal1244,GB409_22,?,,
2571,ibal1244,GB409_23,1,"Ruffolo, 2005, p. 369",
2572,ibal1244,GB409_24,0,"Ruffolo, 2005, p. 107",
2573,iban1267,GB409_1,1,"Dita, 2010, p. 6",
2574,iban1267,GB409_2,1,"Dita, 2010, p. 6",
2575,iban1267,GB409_3,1,"Dita, 2010, p. 24",
2576,iban1267,GB409_4,1,"Dita, 2010, p. 25",
2577,iban1267,GB409_5,1,"Dita, 2010, p. 6, 24-25",
2578,iban1267,GB409_6,?,,
2579,iban1267,GB409_7,1,"Dita, 2010, p. 6",
2580,iban1267,GB409_8,1,"Dita, 2010, p. 54",
2581,iban1267,GB409_9,1,"Dita, 2010, p. 25",
2582,iban1267,GB409_10,1,"Dita, 2010, p. 6",
2583,iban1267,GB409_11,1,"Dita, 2010, p. 25",
2584,iban1267,GB409_12,1,"Dita, 2010, p. 6",
2585,iban1267,GB409_13,1,"Dita, 2010, p. 25",
2586,iban1267,GB409_14,1,"Dita, 2010, p. 6",
2587,iban1267,GB409_15,0,"Dita, 2010, p. 6",
2588,iban1267,GB409_16,1,"Dita, 2010, p. 6",
2589,iban1267,GB409_17,0,"Dita, 2010, p. 6",
2590,iban1267,GB409_18,1,"Dita, 2010, p. 6",
2591,iban1267,GB409_19,?,,
2592,iban1267,GB409_20,1,"Dita, 2010, p. 25",
2593,iban1267,GB409_21,?,,
2594,iban1267,GB409_22,?,,
2595,iban1267,GB409_23,1,"Dita, 2010, p. 29",
2596,iban1267,GB409_24,0,"Dita, 2010, p. 167",
2597,ilon1239,GB409_1,1,Liao 2008:3-6,La información en insuficiente para si quiera determinar si la lengua es ergativa
2598,ilon1239,GB409_2,1,Liao 2008:3-6,
2599,ilon1239,GB409_3,1,Liao 2008:3-6,
2600,ilon1239,GB409_4,1,Liao 2008:3-6,
2601,ilon1239,GB409_5,1,Liao 2008:3-6,
2602,ilon1239,GB409_6,?,"Liao, 2008",
2603,ilon1239,GB409_7,?,"Liao, 2008",
2604,ilon1239,GB409_8,?,"Liao, 2008",
2605,ilon1239,GB409_9,?,"Liao, 2008",
2606,ilon1239,GB409_10,?,"Liao, 2008",
2607,ilon1239,GB409_11,?,"Liao, 2008",
2608,ilon1239,GB409_12,?,"Liao, 2008",
2609,ilon1239,GB409_13,?,"Liao, 2008",
2610,ilon1239,GB409_14,?,"Liao, 2008",
2611,ilon1239,GB409_15,?,"Liao, 2008",
2612,ilon1239,GB409_16,?,"Liao, 2008",
2613,ilon1239,GB409_17,?,"Liao, 2008",
2614,ilon1239,GB409_18,?,"Liao, 2008",
2615,ilon1239,GB409_19,?,"Liao, 2008",
2616,ilon1239,GB409_20,?,"Liao, 2008",
2617,ilon1239,GB409_21,?,"Liao, 2008",
2618,ilon1239,GB409_22,?,"Liao, 2008",
2619,ilon1239,GB409_23,1,Liao 2008:4-5,
2620,ilon1239,GB409_24,?,"Liao, 2008",
2621,isco1239,GB409_1,0,Zariquiey 2015: §5.2.2,"Absolutive is consistently unmarked (zero) for both nouns and pronouns. Ergative is overtly marked with nasal-bearing allomorphs (-n, -an, -man, -nin)."
2622,isco1239,GB409_2,0,"Zariquiey 2015: §5.2.1, Table 30",1st person singular (ena/eah/ea) and 1st person plural exclusive (enabo/eahbo/eabo) show TRIPARTITE alignment: A≠S≠P. Not ergative.
2623,isco1239,GB409_3,0,"Zariquiey 2015: §5.2.1, Table 30","2nd person singular (mi/mi/mia) and plural (mibo/mibo/miabo) show ACCUSATIVE alignment: A=S≠P. Not ergative. Variation toward tripartite and ergative also attested (Table 31, Table 32)."
2624,isco1239,GB409_4,1,"Zariquiey 2015: §5.2.1, Table 30",3rd person singular (oaton/oa/oa) and plural (aboton/abo/abo) show ERGATIVE alignment: A≠S=P. 1st person plural inclusive (non(bo)/no(bo)/no(bo)) also ergative.
2625,isco1239,GB409_5,1,Zariquiey 2015: §5.2.2,"Full nouns systematically show ergative alignment: A is marked with nasal allomorphs (-n, -an, -man, -nin depending on syllable structure); S and P are unmarked (absolutive = zero). Variation toward neutral (unmarked A) also attested due to language obsolescence."
2626,isco1239,GB409_6,1,"Zariquiey 2015: §5.2.2, §9.2",No aspect-conditioned split is described. Ergative marking on full NPs applies in both imperfective (-i) and perfective (-a) contexts.
2627,isco1239,GB409_7,1,"Zariquiey 2015: §5.2.2, §9.2",No aspect-conditioned split is described. Ergative marking on full NPs applies in both perfective (-a) and imperfective (-i) contexts.
2628,isco1239,GB409_8,1,"Zariquiey 2015: §5.2.2, §9.3","No tense-conditioned split is described. Iskonawa has a graded tense system (remote past, recent past, etc.) but none of these conditions ergative marking."
2629,isco1239,GB409_9,1,"Zariquiey 2015: §5.2.2, §9.3",No tense-conditioned split is described. Ergative marking on full NPs applies in non-past contexts as well.
2630,isco1239,GB409_10,1,Zariquiey 2015: §5.2.2,No mood-conditioned split is described for full NPs. Ergative marking applies in indicative contexts.
2631,isco1239,GB409_11,0,"Zariquiey 2015: §8.3.1, §9.4.2",Desiderative and immediate purpose constructions of transitive verbs take an S-type (absolutive) subject instead of an A-type (ergative) subject — a double-absolutive construction. This constitutes a split in the ergative pattern conditioned by irrealis/modal contexts.
2632,isco1239,GB409_12,1,Zariquiey 2015: §5.2.2,No realis/irrealis split is explicitly described for full NPs in realis contexts. Ergative marking applies.
2633,isco1239,GB409_13,0,Zariquiey 2015: §8.3.1,Desiderative constructions (irrealis) may double-absolutive pattern: transitive subject appears in absolutive (S-type) form rather than ergative. This is a neutralization of ergative marking in irrealis/modal contexts.
2634,isco1239,GB409_14,1,Zariquiey 2015: §5.2.2,No agentivity-conditioned split is described. Ergative marking on full NPs applies regardless of agentivity of A.
2635,isco1239,GB409_15,1,Zariquiey 2015: §5.2.2,No topicality-conditioned split is described for full NPs.
2636,isco1239,GB409_16,1,Zariquiey 2015: §5.2.2,No animacy-conditioned split is described for full NPs. Ergative marking applies to animate and inanimate A arguments alike.
2637,isco1239,GB409_17,1,Zariquiey 2015: §5.2.2,Ergative marking on full NPs is documented primarily in main clauses throughout the grammar.
2638,isco1239,GB409_18,1,Zariquiey 2015: §12.2,Nominalization is the main strategy for complement clauses. The internal syntax of nominalized clauses is not fully described with respect to case marking. Uncertain.
2639,isco1239,GB409_19,1,Zariquiey 2015: §12.3,"Switch-reference suffixes (-hon for S/A>A, -ah for S/A>S) operate on {A,S} vs. {P}, consistent with ergative alignment in adverbial/chained clauses."
2640,isco1239,GB409_20,1,Zariquiey 2015: §12.2,Relative clauses are formed via nominalization. Case marking inside nominalized relative clauses is not explicitly described. Uncertain.
2641,isco1239,GB409_21,1,Zariquiey 2015: §12,Insufficient data in the grammar to determine case marking in all non-main clause types. Uncertain.
2642,isco1239,GB409_22,1,"Zariquiey 2015: §5.2, §5.2.3, §8.3.1",OBSOLESCENCE: free variation between ergative and neutral (unmarked A) in 3rd person and full NPs.
2643,isco1239,GB409_23,1,"Zariquiey 2015: §5.2.2, §6.4.1","The dominant ergative allomorph -nin is formally identical to the genitive suffix -nin (§6.4.1). E.g., German-nin (ERG) 'Germán-ERG' vs. German-nin (GEN) 'Germán's'. The other ergative allomorphs (-n, -an, -man) are distinct from the genitive."
2644,isco1239,GB409_24,0,"Zariquiey 2015: §5.2.2, §6.3.2, §6.3.4","Instrumental is -pan (§6.3.2), distinct from all ergative allomorphs (-n, -an, -man, -nin). Comitative is -be(tan) (§6.3.4), also distinct. No syncretism between ergative and instrumental/comitative."
2645,isin1239,GB409_1,1,"Perlawan, 2015, p. 56",
2646,isin1239,GB409_2,1,"Perlawan, 2015, p. 54",
2647,isin1239,GB409_3,1,"Perlawan, 2015, p. 55",
2648,isin1239,GB409_4,1,"Perlawan, 2015, p. 31",
2649,isin1239,GB409_5,1,"Perlawan, 2015, p. 31-56",
2650,isin1239,GB409_6,1,"Perlawan, 2015, p. 55",
2651,isin1239,GB409_7,1,"Perlawan, 2015, p. 31",
2652,isin1239,GB409_8,1,"Perlawan, 2015, p. 31",
2653,isin1239,GB409_9,1,"Perlawan, 2015, p. 25",
2654,isin1239,GB409_10,1,"Perlawan, 2015, p. 31",
2655,isin1239,GB409_11,1,"Perlawan, 2015, p. 35",
2656,isin1239,GB409_12,1,"Perlawan, 2015, p. 31",
2657,isin1239,GB409_13,1,"Perlawan, 2015, p. 55",
2658,isin1239,GB409_14,1,"Perlawan, 2015, p. 31",
2659,isin1239,GB409_15,0,"Perlawan, 2015, p. 31",
2660,isin1239,GB409_16,1,"Perlawan, 2015, p. 31",
2661,isin1239,GB409_17,0,"Perlawan, 2015, p. 31",
2662,isin1239,GB409_18,1,"Perlawan, 2015, p. 37",
2663,isin1239,GB409_19,1,"Perlawan, 2015, p. 32",
2664,isin1239,GB409_20,1,"Perlawan, 2015, p. 37",
2665,isin1239,GB409_21,0,"Perlawan, 2015",
2666,isin1239,GB409_22,?,,
2667,isin1239,GB409_23,0,"Perlawan, 2015, p. 18",La marca -di del absolutivo sí coincide con el genitivo
2668,isin1239,GB409_24,0,"Perlawan, 2015, p. 32",
2669,iwam1256,GB409_1,0,"Conrad, 1971, p. 13",
2670,iwam1256,GB409_2,0,"Conrad, 1993",
2671,iwam1256,GB409_3,0,"Conrad, 1993",
2672,iwam1256,GB409_4,0,"Conrad, 1993",
2673,iwam1256,GB409_5,1,"Conrad, 1993, p. 22",
2674,iwam1256,GB409_6,1,"Conrad, 1993, p. 22",
2675,iwam1256,GB409_7,1,"Conrad, 1993, p. 22",
2676,iwam1256,GB409_8,1,"Conrad, 1993, p. 22",
2677,iwam1256,GB409_9,1,"Conrad, 1993, p. 22",en presente
2678,iwam1256,GB409_10,1,"Conrad, 1993, p. 22",
2679,iwam1256,GB409_11,?,,
2680,iwam1256,GB409_12,1,"Conrad, 1993, p. 22",
2681,iwam1256,GB409_13,0,"Conrad, 1993, p. 22",
2682,iwam1256,GB409_14,1,"Conrad, 1993, p. 22",
2683,iwam1256,GB409_15,0,"Conrad, 1993, p. 22",
2684,iwam1256,GB409_16,0,"Conrad, 1993, p. 22",
2685,iwam1256,GB409_17,1,"Conrad, 1993, p. 22",
2686,iwam1256,GB409_18,1,"Conrad, 1993, p. 22",
2687,iwam1256,GB409_19,1,"Conrad, 1993, p. 22",
2688,iwam1256,GB409_20,1,"Conrad, 1993, p. 22",
2689,iwam1256,GB409_21,?,,
2690,iwam1256,GB409_22,1,"Conrad, 1999",El marcador ki es obligatorio solo cuando el objeto precede al sujeto.
2691,iwam1256,GB409_23,0,"Conrad, 1993, p. 22",
2692,iwam1256,GB409_24,0,"Conrad, 1993, p. 22",
2693,japh1234,GB409_1,0,"Jacques, 2004, p. 337",
2694,japh1234,GB409_2,0,"Jacques, 2004",
2695,japh1234,GB409_3,0,"Jacques, 2004",
2696,japh1234,GB409_4,1,"Jacques, 2004, p. 464",
2697,japh1234,GB409_5,1,"Jacques, 2004, pp. 443-444, 464","Ergative particle ku on full NPs: Lhamo ku (ERG), bKra-shis ku (ERG). Previously miscoded as 0."
2698,japh1234,GB409_6,?,,
2699,japh1234,GB409_7,1,"Jacques, 2004, p. 348",
2700,japh1234,GB409_8,?,,
2701,japh1234,GB409_9,1,"Jacques, 2004, p. 348",En presente
2702,japh1234,GB409_10,1,"Jacques, 2004, p. 348",
2703,japh1234,GB409_11,?,,
2704,japh1234,GB409_12,1,"Jacques, 2004, p. 348",
2705,japh1234,GB409_13,?,,
2706,japh1234,GB409_14,?,,Difícil de determinar porque la gramática está en francés
2707,japh1234,GB409_15,?,,Difícil de determinar porque la gramática está en francés
2708,japh1234,GB409_16,?,,Difícil de determinar porque la gramática está en francés
2709,japh1234,GB409_17,?,,Difícil de determinar porque la gramática está en francés
2710,japh1234,GB409_18,1,"Jacques, 2004, p. 464",
2711,japh1234,GB409_19,1,"Jacques, 2004, p. 348",
2712,japh1234,GB409_20,1,,
2713,japh1234,GB409_21,?,"Jacques, 2004, p. 348",
2714,japh1234,GB409_22,?,,
2715,japh1234,GB409_23,0,"Jacques, 2004, p. 337",
2716,japh1234,GB409_24,1,"Jacques, 2004, p. 337",
2717,jaru1254,GB409_1,1,"Tsunoda, 1981, p. 165",
2718,jaru1254,GB409_2,1,"Tsunoda, 1981, p. 165",
2719,jaru1254,GB409_3,1,"Tsunoda, 1981, p. 240",
2720,jaru1254,GB409_4,1,"Tsunoda, 1981, p. 248",
2721,jaru1254,GB409_5,1,"Tsunoda, 1981, p. 165, 240, 248",
2722,jaru1254,GB409_6,1,"Tsunoda, 1981, p. 240",
2723,jaru1254,GB409_7,1,"Tsunoda, 1981, p. 248",
2724,jaru1254,GB409_8,1,"Tsunoda, 1981, p. 239",
2725,jaru1254,GB409_9,1,"Tsunoda, 1981, p. 147",
2726,jaru1254,GB409_10,1,"Tsunoda, 1981, p. 248",
2727,jaru1254,GB409_11,1,"Tsunoda, 1981, p. 147",
2728,jaru1254,GB409_12,1,"Tsunoda, 1981, p. 248",
2729,jaru1254,GB409_13,1,"Tsunoda, 1981, p. 147",
2730,jaru1254,GB409_14,1,"Tsunoda, 1981, p. 248",
2731,jaru1254,GB409_15,1,"Tsunoda, 1981, p. 228",
2732,jaru1254,GB409_16,1,"Tsunoda, 1981, p. 248",
2733,jaru1254,GB409_17,1,"Tsunoda, 1981, p. 228",
2734,jaru1254,GB409_18,1,"Tsunoda, 1981, p. 248",
2735,jaru1254,GB409_19,1,"Tsunoda, 1981, p. 257",
2736,jaru1254,GB409_20,1,"Tsunoda, 1981, p. 248",
2737,jaru1254,GB409_21,?,,
2738,jaru1254,GB409_22,?,,
2739,jaru1254,GB409_23,0,"Tsunoda, 1981, p. 66",
2740,jaru1254,GB409_24,0,"Tsunoda, 1981, p. 155",
2741,jeru1240,GB409_1,0,"Opgenort, 2005, 87",
2742,jeru1240,GB409_2,1,"Opgenort, 2005, 88",
2743,jeru1240,GB409_3,1,"Opgenort, 2005, 210",
2744,jeru1240,GB409_4,1,"Opgenort, 2005, 187",
2745,jeru1240,GB409_5,1,"Opgenort, 2005, 210",
2746,jeru1240,GB409_6,1,"Opgenort, 2005, 210",
2747,jeru1240,GB409_7,1,"Opgenort, 2005, 198",
2748,jeru1240,GB409_8,1,"Opgenort, 2005, 198",
2749,jeru1240,GB409_9,1,"Opgenort, 2005, 210",
2750,jeru1240,GB409_10,1,"Opgenort, 2005, 187",
2751,jeru1240,GB409_11,1,"Opgenort, 2005, 210",
2752,jeru1240,GB409_12,1,"Opgenort, 2005, 187",
2753,jeru1240,GB409_13,1,"Opgenort, 2005, 210",
2754,jeru1240,GB409_14,1,"Opgenort, 2005, 210",
2755,jeru1240,GB409_15,?,,
2756,jeru1240,GB409_16,1,"Opgenort, 2005, 210",
2757,jeru1240,GB409_17,?,,
2758,jeru1240,GB409_18,1,"Opgenort, 2005, 210",
2759,jeru1240,GB409_19,1,"Opgenort, 2005, 192",
2760,jeru1240,GB409_20,1,"Opgenort, 2005, 210",
2761,jeru1240,GB409_21,?,,
2762,jeru1240,GB409_22,1,"Opgenort, 2005, 87","La marcación es opcional, puede usarse para enfatizar."
2763,jeru1240,GB409_23,0,"Opgenort, 2005, 293",
2764,jeru1240,GB409_24,0,"Opgenort, 2005, 88","""The source marker [(la marca de ergativo)] is often used in relation to instrumental and agent arguments""."
2765,kaba1278,GB409_1,1,"Applebaum, 2013, p. 77, 116, 241",solo se marca en 3sg
2766,kaba1278,GB409_2,0,"Applebaum, 2013, p. 77",
2767,kaba1278,GB409_3,0,"Applebaum, 2013, p. 77",
2768,kaba1278,GB409_4,1,"Applebaum, 2013, p. 113",solo en singular
2769,kaba1278,GB409_5,1,"Applebaum, 2013, pp. 73, 77","Common nouns show ERG/ABS alignment: -m (ERG) vs. -r (ABS). Table 3.25. Proper nouns are neutral. Previously miscoded as 0."
2770,kaba1278,GB409_6,1,"Applebaum, 2013, p. 55",
2771,kaba1278,GB409_7,1,"Applebaum, 2013, p. 79",
2772,kaba1278,GB409_8,1,"Applebaum, 2013, p. 73",
2773,kaba1278,GB409_9,1,"Applebaum, 2013, p. 55",
2774,kaba1278,GB409_10,1,"Applebaum, 2013, p. 79",
2775,kaba1278,GB409_11,1,"Applebaum, 2013, p. 55",
2776,kaba1278,GB409_12,2,"Applebaum, 2013, p. 79",
2777,kaba1278,GB409_13,2,"Applebaum, 2013, p. 55",
2778,kaba1278,GB409_14,1,"Applebaum, 2013, p. 79",
2779,kaba1278,GB409_15,?,,
2780,kaba1278,GB409_16,1,"Applebaum, 2013, p. 79",
2781,kaba1278,GB409_17,?,,
2782,kaba1278,GB409_18,1,"Applebaum, 2013, p. 92, 113",
2783,kaba1278,GB409_19,?,,
2784,kaba1278,GB409_20,1,"Applebaum, 2013, p. 79",
2785,kaba1278,GB409_21,1,"Applebaum, 2013, p. 80",
2786,kaba1278,GB409_22,?,,
2787,kaba1278,GB409_23,?,,
2788,kaba1278,GB409_24,0,"Applebaum, 2013, p. 29, 242",
2789,kaga1256,GB409_1,1,"Pebley y Macgregor, 2024, p. 487",erg:din / abs: kanen
2790,kaga1256,GB409_2,1,"Pebley y Macgregor, 2024, p. 659",
2791,kaga1256,GB409_3,1,"Pebley y Macgregor, 2024, p. 669",
2792,kaga1256,GB409_4,1,"Pebley y Macgregor, 2024, p. 487",
2793,kaga1256,GB409_5,1,"Pebley y Macgregor, 2024",
2794,kaga1256,GB409_6,1,"Pebley y Macgregor, 2024, p. 525",
2795,kaga1256,GB409_7,1,"Pebley y Macgregor, 2024, p. 487",
2796,kaga1256,GB409_8,1,"Pebley y Macgregor, 2024, p. 659",
2797,kaga1256,GB409_9,1,"Pebley y Macgregor, 2024, p. 525",
2798,kaga1256,GB409_10,1,"Pebley y Macgregor, 2024, p. 487",
2799,kaga1256,GB409_11,1,"Pebley y Macgregor, 2024, p. 525",
2800,kaga1256,GB409_12,1,"Pebley y Macgregor, 2024, p. 487",
2801,kaga1256,GB409_13,1,"Pebley y Macgregor, 2024, p. 525",
2802,kaga1256,GB409_14,1,"Pebley y Macgregor, 2024, p. 487",
2803,kaga1256,GB409_15,0,"Pebley y Macgregor, 2024, p. 487",
2804,kaga1256,GB409_16,1,"Pebley y Macgregor, 2024, p. 487",
2805,kaga1256,GB409_17,0,"Pebley y Macgregor, 2024, p. 487",
2806,kaga1256,GB409_18,1,"Pebley y Macgregor, 2024, p. 487",
2807,kaga1256,GB409_19,0,"Pebley y Macgregor, 2024",
2808,kaga1256,GB409_20,1,"Pebley y Macgregor, 2024, p. 487",
2809,kaga1256,GB409_21,?,,
2810,kaga1256,GB409_22,0,"Pebley y Macgregor, 2024",
2811,kaga1256,GB409_23,1,"Pebley y Macgregor, 2024, p. 494-496",
2812,kaga1256,GB409_24,1,"Pebley y Macgregor, 2024, p. 515",la marca de absolutivo es la misma que la de instrumental
2813,kaik1246,GB409_1,0,"Regmi, 2013, p. 101",La marca es ø
2814,kaik1246,GB409_2,1,"Regmi, 2013, p. 121",
2815,kaik1246,GB409_3,1,"Regmi, 2013, p. 171",
2816,kaik1246,GB409_4,1,"Regmi, 2013, p. 121",
2817,kaik1246,GB409_5,1,"Regmi, 2013",
2818,kaik1246,GB409_6,1,"Regmi, 2013, p. 89",
2819,kaik1246,GB409_7,1,"Regmi, 2013, p. 85",
2820,kaik1246,GB409_8,1,"Regmi, 2013, p. 121",
2821,kaik1246,GB409_9,1,"Regmi, 2013, p. 89",
2822,kaik1246,GB409_10,1,"Regmi, 2013, p. 85",
2823,kaik1246,GB409_11,1,"Regmi, 2013, p. 121",
2824,kaik1246,GB409_12,1,"Regmi, 2013, p. 85",
2825,kaik1246,GB409_13,1,"Regmi, 2013, p. 121",
2826,kaik1246,GB409_14,1,"Regmi, 2013, p. 121",
2827,kaik1246,GB409_15,?,,
2828,kaik1246,GB409_16,1,"Regmi, 2013, p. 121",
2829,kaik1246,GB409_17,?,,
2830,kaik1246,GB409_18,1,"Regmi, 2013, p. 121",
2831,kaik1246,GB409_19,?,,
2832,kaik1246,GB409_20,1,"Regmi, 2013, p. 121",
2833,kaik1246,GB409_21,?,,
2834,kaik1246,GB409_22,?,,
2835,kaik1246,GB409_23,1,"Regmi, 2013, p. 182",
2836,kaik1246,GB409_24,1,"Regmi, 2013, p. 182",
2837,kaki1249,GB409_1,?,,
2838,kaki1249,GB409_2,1,"Clifton, 1995, p. 7",
2839,kaki1249,GB409_3,1,"Clifton, 1995, p. 80",
2840,kaki1249,GB409_4,1,"Clifton, 1995, p. 6",
2841,kaki1249,GB409_5,1,"Clifton, 1995",
2842,kaki1249,GB409_6,1,"Clifton, 1995, p. 8",
2843,kaki1249,GB409_7,1,"Clifton, 1995, p. 6",
2844,kaki1249,GB409_8,1,"Clifton, 1995, p. 7",
2845,kaki1249,GB409_9,?,,
2846,kaki1249,GB409_10,1,"Clifton, 1995, p. 6",
2847,kaki1249,GB409_11,1,"Clifton, 1995, p. 8",
2848,kaki1249,GB409_12,1,"Clifton, 1995, p. 6",
2849,kaki1249,GB409_13,?,,
2850,kaki1249,GB409_14,?,"Clifton, 1995, p. 8",
2851,kaki1249,GB409_15,?,,
2852,kaki1249,GB409_16,?,"Clifton, 1995, p. 8",
2853,kaki1249,GB409_17,?,,
2854,kaki1249,GB409_18,1,"Clifton, 1995, p. 6",
2855,kaki1249,GB409_19,1,"Clifton, 1995, p. 8",
2856,kaki1249,GB409_20,1,"Clifton, 1995, p. 8",
2857,kaki1249,GB409_21,?,,
2858,kaki1249,GB409_22,?,,
2859,kaki1249,GB409_23,?,,
2860,kaki1249,GB409_24,?,,
2861,kala1399,GB409_1,0,Sadock 2003: 66; Fortescue 1984: §2.1.1.1,ABS is zero-marked in the singular (bare stem); plural -t is not a dedicated ABS marker (shared with common plural). No overt ABS case marker. Original annotation of 1 was incorrect.
